movie_id,title,genres,year,genre_count
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,2006,4
45440,Art School Confidential (2006),Comedy|Drama,2006,2
45447,The Da Vinci Code (2006),Drama|Mystery|Thriller,2006,3
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,2006,3
45501,The Break-Up (2006),Comedy|Drama|Romance,2006,3
45517,Cars (2006),Animation|Children|Comedy,2006,3
45662,The Omen (2006),Horror|Thriller,2006,2
45666,Nacho Libre (2006),Comedy,2006,1
45668,The Lake House (2006),Drama|Fantasy|Romance,2006,3
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,2006,5
45720,The Devil Wears Prada (2006),Comedy|Drama,2006,2
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,2006,3
45726,"You, Me and Dupree (2006)",Comedy,2006,1
45728,Clerks II (2006),Comedy,2006,1
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,2006,3
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,2006,3
45880,Marie Antoinette (2006),Drama|Romance,2006,2
45928,Who Killed the Electric Car? (2006),Documentary,2006,1
45950,An Inconvenient Truth (2006),Documentary,2006,1
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,2006,2
46335,"The Fast and the Furious: Tokyo Drift (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,2006,4
46530,Superman Returns (2006),Action|Adventure|Sci-Fi,2006,3
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,2006,3
46723,Babel (2006),Drama|Thriller,2006,2
46948,Monster House (2006),Animation|Children|Fantasy|Mystery,2006,4
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,2006,4
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,2006,2
46972,Night at the Museum (2006),Action|Comedy|Fantasy,2006,3
46974,World Trade Center (2006),Drama,2006,1
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,2006,4
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,2006,4
47099,The Pursuit of Happyness (2006),Drama,2006,1
47122,John Tucker Must Die (2006),Comedy|Romance,2006,2
47200,Crank (2006),Action|Thriller,2006,2
47423,Half Nelson (2006),Drama,2006,1
47518,Accepted (2006),Comedy,2006,1
47610,The Illusionist (2006),Drama|Fantasy|Mystery|Romance,2006,4
47629,The Queen (2006),Drama,2006,1
47640,Beerfest (2006),Comedy,2006,1
47644,Invincible (2006),Drama,2006,1
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,2006,4
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,2006,4
47999,Jesus Camp (2006),Documentary|Drama,2006,2
48043,The Fountain (2006),Drama|Fantasy|Romance,2006,3
48082,The Science of Sleep (La science des rêves) (2006),Comedy|Drama|Fantasy|Romance,2006,4
48142,The Black Dahlia (2006),Crime|Drama|Mystery|Thriller,2006,4
48304,Apocalypto (2006),Adventure|Drama|Thriller,2006,3
48322,Jackass Number Two (2006),Comedy|Documentary,2006,2
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006,1
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,2006,3
48516,The Departed (2006),Crime|Drama|Thriller,2006,3
48520,Employee of the Month (2006),Comedy,2006,1
48738,The Last King of Scotland (2006),Drama|Thriller,2006,2
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006,5
48780,The Prestige (2006),Drama|Mystery|Sci-Fi|Thriller,2006,4
48783,Flags of Our Fathers (2006),Drama|War,2006,2
48877,Saw III (2006),Crime|Horror|Thriller,2006,3
48982,Flushed Away (2006),Animation|Comedy,2006,2
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,2006,3
49272,Casino Royale (2006),Action|Adventure|Thriller,2006,3
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy,2006,4
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,2006,3
49286,The Holiday (2006),Comedy|Romance,2006,2
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,2006,3
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,2006,6
49649,Eragon (2006),Action|Adventure|Fantasy,2006,3
49651,Rocky Balboa (2006),Action|Drama,2006,2
49822,The Good Shepherd (2006),Drama|Thriller,2006,2
49824,Dreamgirls (2006),Drama|Musical,2006,2
49932,Inland Empire (2006),Drama|Mystery|Thriller,2006,3
50068,Letters from Iwo Jima (2006),Drama|War,2006,2
50442,Alpha Dog (2007),Crime|Drama,2007,2
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,2007,3
50685,Waitress (2007),Comedy|Drama|Romance,2007,3
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,2006,4
50872,Ratatouille (2007),Animation|Children|Drama,2007,3
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,2006,1
51077,Ghost Rider (2007),Action|Fantasy|Thriller,2007,3
51080,Breach (2007),Drama|Thriller,2007,2
51084,Music and Lyrics (2007),Comedy|Romance,2007,2
51086,The Number 23 (2007),Drama|Mystery|Thriller,2007,3
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007,4
51412,Next (2007),Action|Sci-Fi|Thriller,2007,3
51540,Zodiac (2007),Crime|Drama|Thriller,2007,3
51575,Wild Hogs (2007),Adventure|Comedy,2007,2
51662,300 (2007),Action|Fantasy|War,2007,3
51709,The Host (Gwoemul) (2006),Comedy|Drama|Horror|Sci-Fi|Thriller,2006,5
51834,Becoming Jane (2007),Drama|Romance,2007,2
51931,Reign Over Me (2007),Drama,2007,1
51935,Shooter (2007),Action|Drama|Thriller,2007,3
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,2007,6
52241,The Lookout (2007),Crime|Drama|Thriller,2007,3
52245,Blades of Glory (2007),Comedy|Romance,2007,2
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,2007,5
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007,6
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,1978,4
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,2007,4
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,1966,4
52458,Disturbia (2007),Drama|Thriller,2007,2
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,2007,4
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller,2007,4
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,2006,3
52952,This Is England (2006),Drama,2006,1
52973,Knocked Up (2007),Comedy|Drama|Romance,2007,3
52975,Hairspray (2007),Comedy|Drama|Musical,2007,3
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,2007,3
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,2007,5
53123,Once (2006),Drama|Musical|Romance,2006,3
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,2007,4
53129,Mr. Brooks (2007),Crime|Drama|Thriller,2007,3
53322,Ocean's Thirteen (2007),Crime|Thriller,2007,2
53460,Surf's Up (2007),Animation|Children|Comedy,2007,3
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2007,3
53468,Fido (2006),Comedy|Horror|Thriller,2006,3
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,2007,5
53894,Sicko (2007),Documentary|Drama,2007,2
53953,1408 (2007),Drama|Horror|Thriller,2007,3
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,2007,4
53993,Evan Almighty (2007),Comedy|Fantasy,2007,2
53996,Transformers (2007),Action|Sci-Fi|Thriller,2007,3
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy,2007,3
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2007,2
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,2007,4
54256,Hot Rod (2007),Comedy,2007,1
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007,4
54272,The Simpsons Movie (2007),Animation|Comedy,2007,2
54281,Charlie Bartlett (2007),Comedy|Drama,2007,2
54286,The Bourne Ultimatum (2007),Action|Crime|Thriller,2007,3
54503,Superbad (2007),Comedy,2007,1
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2007,4
54736,The Kingdom (2007),Action|Drama|Thriller,2007,3
54881,The King of Kong (2007),Documentary,2007,1
54995,Planet Terror (2007),Action|Horror|Sci-Fi,2007,3
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,2007,4
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,2007,3
55052,Atonement (2007),Drama|Romance|War,2007,3
55118,Eastern Promises (2007),Crime|Drama|Thriller,2007,3
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2007,4
55247,Into the Wild (2007),Action|Adventure|Drama,2007,3
55261,The Heartbreak Kid (2007),Comedy|Drama|Romance,2007,3
55267,Dan in Real Life (2007),Comedy|Drama|Romance,2007,3
55269,The Darjeeling Limited (2007),Adventure|Comedy|Drama,2007,3
55276,Michael Clayton (2007),Drama|Thriller,2007,2
55280,Lars and the Real Girl (2007),Comedy|Drama,2007,2
55282,30 Days of Night (2007),Horror|Thriller,2007,2
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,2007,3
55363,The Assassination of Jesse James by the Coward Robert Ford (2007),Crime|Drama|Western,2007,3
55442,Persepolis (2007),Animation|Drama,2007,2
55577,Saw IV (2007),Crime|Horror|Thriller,2007,3
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,2007,4
55765,American Gangster (2007),Crime|Drama|Thriller,2007,3
55768,Bee Movie (2007),Animation|Comedy,2007,2
55814,"The Diving Bell and the Butterfly (Scaphandre et le papillon, Le) (2007)",Drama,2007,1
55820,No Country for Old Men (2007),Crime|Drama,2007,2
55830,Be Kind Rewind (2008),Comedy,2008,1
55872,August Rush (2007),Drama|Musical,2007,2
55908,The Man from Earth (2007),Drama|Sci-Fi,2007,2
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy,2007,4
56145,The Mist (2007),Horror|Sci-Fi,2007,2
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,2007,7
56156,Hitman (2007),Action|Crime|Thriller,2007,3
56171,The Golden Compass (2007),Adventure|Children|Fantasy,2007,3
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller,2007,4
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,2007,3
56339,"The Orphanage (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,2007,4
56367,Juno (2007),Comedy|Drama|Romance,2007,3
56587,The Bucket List (2007),Comedy|Drama,2007,2
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,2006,3
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,2007,4
56775,National Treasure: Book of Secrets (2007),Action|Adventure,2007,2
56782,There Will Be Blood (2007),Drama|Western,2007,2
56788,Charlie Wilson's War (2007),Comedy|Drama|War,2007,3
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,2007,3
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,2007,2
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,2007,4
56941,P.S. I Love You (2007),Comedy|Drama|Romance,2007,3
56949,27 Dresses (2008),Comedy|Romance,2008,2
57274,[REC] (2007),Drama|Horror|Thriller,2007,3
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,2008,4
57504,The Girl Who Leapt Through Time (Toki o kakeru shôjo) (2006),Animation|Comedy|Drama|Romance|Sci-Fi,2006,5
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,2008,4
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,2008,4
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,2008,4
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,2008,5
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,2008,3
58103,Vantage Point (2008),Action|Drama|Thriller,2008,3
58105,The Spiderwick Chronicles (2008),Adventure|Children|Drama|Fantasy,2008,4
58154,The Other Boleyn Girl (2008),Drama|Romance,2008,2
58156,Semi-Pro (2008),Comedy,2008,1
58162,Run Fatboy Run (2007),Comedy|Romance,2007,2
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,2008,3
58295,The Bank Job (2008),Action|Crime|Thriller,2008,3
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,2008,4
58559,The Dark Knight (2008),Action|Crime|Drama,2008,3
58803,21 (2008),Crime|Drama|Romance|Thriller,2008,4
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,2008,2
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,2008,2
59126,Religulous (2008),Comedy|Documentary,2008,2
59258,Baby Mama (2008),Comedy,2008,1
59315,Iron Man (2008),Action|Adventure|Sci-Fi,2008,3
59369,Taken (2008),Action|Crime|Drama|Thriller,2008,4
59387,The Fall (2006),Adventure|Drama|Fantasy,2006,3
59421,What Happens in Vegas... (2008),Comedy|Romance,2008,2
59501,The Chronicles of Narnia: Prince Caspian (2008),Adventure|Children|Fantasy,2008,3
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,2008,4
59725,Sex and the City (2008),Comedy|Romance,2008,2
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy,2008,4
59900,You Don't Mess with the Zohan (2008),Comedy,2008,1
60037,The Happening (2008),Drama|Sci-Fi|Thriller,2008,3
60040,The Incredible Hulk (2008),Action|Sci-Fi,2008,2
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008,5
60072,Wanted (2008),Action|Thriller,2008,2
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,2008,5
60126,Get Smart (2008),Action|Comedy,2008,2
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi,2008,5
60397,Mamma Mia! (2008),Comedy|Musical|Romance,2008,3
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,1966,3
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,2008,3
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009,5
60756,Step Brothers (2008),Comedy,2008,1
60766,Man on Wire (2008),Documentary,2008,1
60937,The Mummy: Tomb of the Dragon Emperor (2008),Action|Adventure|Fantasy|Thriller,2008,4
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,2008,3
61024,Pineapple Express (2008),Action|Comedy|Crime,2008,3
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,2008,4
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,2008,4
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,2008,4
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,2008,4
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,2008,4
61250,The House Bunny (2008),Comedy,2008,1
61323,Burn After Reading (2008),Comedy|Crime|Drama,2008,3
62081,Eagle Eye (2008),Action|Crime|Thriller,2008,3
62113,How to Lose Friends & Alienate People (2008),Comedy,2008,1
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,2008,3
62250,Gomorrah (Gomorra) (2008),Crime|Drama,2008,2
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,2000,4
62374,Body of Lies (2008),Action|Drama|Thriller,2008,3
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,2008,3
62644,"The Wave (Welle, Die) (2008)",Drama,2008,1
62849,RocknRolla (2008),Action|Crime,2008,2
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,2008,6
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy,2008,5
63062,Changeling (2008),Crime|Drama|Mystery,2008,3
63072,The Road (2009),Adventure|Drama|Thriller,2009,3
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,2008,3
63113,Quantum of Solace (2008),Action|Adventure|Thriller,2008,3
63131,Role Models (2008),Comedy,2008,1
63853,Australia (2008),Adventure|Drama|War|Western,2008,4
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,2008,5
63876,Milk (2008),Drama,2008,1
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,2008,4
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,2008,4
64034,"The Boy in the Striped Pajamas (Boy in the Striped Pyjamas, The) (2008)",Drama|War,2008,2
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,2008,4
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,2008,2
64497,The Day the Earth Stood Still (2008),Drama|Sci-Fi|Thriller,2008,3
64575,Doubt (2008),Drama|Mystery,2008,2
64614,Gran Torino (2008),Crime|Drama,2008,2
64620,Frost/Nixon (2008),Drama,2008,1
64622,The Reader (2008),Drama|Romance,2008,2
64716,Seven Pounds (2008),Drama,2008,1
64839,The Wrestler (2008),Drama,2008,1
64957,The Curious Case of Benjamin Button (2008),Drama|Fantasy|Mystery|Romance,2008,4
64969,Yes Man (2008),Comedy,2008,1
64983,Valkyrie (2008),Drama|Thriller|War,2008,3
65088,Bedtime Stories (2008),Adventure|Children|Comedy,2008,3
65130,Revolutionary Road (2008),Drama|Romance,2008,2
65216,Defiance (2008),Drama|Thriller|War,2008,3
65230,Marley & Me (2008),Comedy|Drama,2008,2
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2008,4
65514,Ip Man (2008),Action|Drama|War,2008,3
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,2009,4
65685,Inkheart (2008),Adventure|Fantasy,2008,2
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,2009,3
66097,Coraline (2009),Animation|Fantasy|Thriller,2009,3
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009,3
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,2009,4
66371,Departures (Okuribito) (2008),Drama,2008,1
66509,Funny People (2009),Comedy|Drama,2009,2
66785,"The Good, the Bad, the Weird (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,2008,4
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,2008,4
67087,"I Love You, Man (2009)",Comedy,2009,1
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009,5
67255,The Girl with the Dragon Tattoo (Män som hatar kvinnor) (2009),Crime|Drama|Mystery|Thriller,2009,4
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi,2009,2
67734,Adventureland (2009),Comedy|Drama,2009,2
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009,4
67997,In the Loop (2009),Comedy,2009,1
68073,Pirate Radio (2009),Comedy|Drama,2009,2
68135,17 Again (2009),Comedy|Drama,2009,2
68157,Inglourious Basterds (2009),Action|Drama|War,2009,3
68205,Crank: High Voltage (2009),Action|Comedy|Crime,2009,3
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009,4
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009,3
68358,Star Trek (2009),Action|Adventure|Sci-Fi,2009,3
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009,4
68659,Fanboys (2009),Adventure|Comedy|Drama,2009,3
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009,4
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy,2009,2
68952,Drag Me to Hell (2009),Comedy|Horror,2009,2
68954,Up (2009),Adventure|Animation|Children|Drama,2009,4
69069,Fired Up (2009),Comedy,2009,1
69122,The Hangover (2009),Comedy|Crime,2009,2
69134,Antichrist (2009),Drama|Fantasy,2009,2
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,2009,4
69306,The Taking of Pelham 1 2 3 (2009),Crime|Drama|Thriller,2009,3
69406,The Proposal (2009),Comedy|Romance,2009,2
69436,Year One (2009),Adventure|Comedy,2009,2
69481,The Hurt Locker (2008),Action|Drama|Thriller|War,2008,4
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi,2009,3
69640,Public Enemies (2009),Crime|Drama|Thriller,2009,3
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009,6
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,2009,3
69784,Brüno (Bruno) (2009),Comedy,2009,1
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance,2009,4
69951,The Imaginarium of Doctor Parnassus (2009),Drama|Fantasy,2009,2
70183,The Ugly Truth (2009),Comedy|Drama|Romance,2009,3
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,2009,3
70293,Julie & Julia (2009),Comedy|Drama|Romance,2009,3
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,2009,4
70599,The Time Traveler's Wife (2009),Drama|Romance|Sci-Fi,2009,3
71033,The Secret in Their Eyes (El secreto de sus ojos) (2009),Crime|Drama|Mystery|Romance|Thriller,2009,5
71057,9 (2009),Adventure|Animation|Sci-Fi,2009,3
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,2009,2
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,2009,3
71156,The Men Who Stare at Goats (2009),Action|Comedy|Drama,2009,3
71254,Gamer (2009),Action|Sci-Fi|Thriller,2009,3
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy,2009,3
71282,"Food, Inc. (2008)",Documentary,2008,1
71379,Paranormal Activity (2009),Horror|Thriller,2009,2
71464,A Serious Man (2009),Comedy|Drama,2009,2
71518,Whip It (2009),Comedy|Drama,2009,2
71520,The Invention of Lying (2009),Comedy,2009,1
71530,Surrogates (2009),Action|Sci-Fi|Thriller,2009,3
71535,Zombieland (2009),Action|Comedy|Horror,2009,3
71579,An Education (2009),Drama|Romance,2009,2
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy,2009,4
71838,Law Abiding Citizen (2009),Drama|Thriller,2009,2
71899,Mary and Max (2009),Animation|Comedy|Drama,2009,3
72011,Up in the Air (2009),Drama|Romance,2009,2
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,2009,5
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,2009,4
72407,The Twilight Saga: New Moon (2009),Drama|Fantasy|Horror|Romance|Thriller,2009,5
72605,Brothers (2009),Drama|Thriller|War,2009,3
72641,"Blind Side, The (2009)",Drama,2009,1
72733,Invictus (2009),Drama,2009,1
72737,The Princess and the Frog (2009),Animation|Children|Fantasy|Musical|Romance,2009,5
72998,Avatar (2009),Action|Adventure|Sci-Fi,2009,3
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,2009,4
73023,Crazy Heart (2009),Drama|Romance,2009,2
73266,Youth in Revolt (2009),Comedy|Drama|Romance,2009,3
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,2010,4
73319,Leap Year (2010),Comedy|Romance,2010,2
73321,The Book of Eli (2010),Action|Adventure|Drama,2010,3
73323,The Girl Who Kicked the Hornet's Nest (Luftslottet som sprängdes) (2009),Action|Crime|Mystery,2009,3
74458,Shutter Island (2010),Drama|Mystery|Thriller,2010,3
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2
74532,Cop Out (2010),Action|Comedy|Crime,2010,3
74545,The Ghost Writer (2010),Drama|Mystery|Thriller,2010,3
74789,Alice in Wonderland (2010),Adventure|Fantasy,2010,2
74795,Green Zone (2010),Action|Drama|Thriller|War,2010,4
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,2009,3
74946,She's Out of My League (2010),Comedy,2010,1
75805,The Bounty Hunter (2010),Action|Comedy|Romance,2010,3
75985,Repo Men (2010),Action|Sci-Fi|Thriller,2010,3
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,2010,2
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy,2010,4
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,2010,4
76251,Kick-Ass (2010),Action|Comedy,2010,2
76293,Date Night (2010),Action|Comedy|Romance,2010,3
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,2010,2
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller,2010,4
77800,Four Lions (2010),Comedy|Drama,2010,2
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,2010,5
78039,Blue Valentine (2010),Drama|Romance,2010,2
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance,2010,4
78209,Get Him to the Greek (2010),Comedy,2010,1
78349,Exam (2009),Mystery|Thriller,2009,2
78469,The A-Team (2010),Action|Comedy|Thriller,2010,3
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy,2010,5
78574,Winter's Bone (2010),Drama|Thriller,2010,2
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy,2010,5
78772,The Twilight Saga: Eclipse (2010),Fantasy|Romance|Thriller,2010,3
78893,The Last Airbender (2010),Action|Adventure|Fantasy,2010,3
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,2008,3
79057,Predators (2010),Action|Sci-Fi|Thriller,2010,3
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,2010,4
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,2010,6
79134,Grown Ups (2010),Comedy,2010,1
79139,The Sorcerer's Apprentice (2010),Action|Adventure|Children|Comedy|Fantasy,2010,5
79185,Knight and Day (2010),Action|Comedy|Romance,2010,3
79224,The Karate Kid (2010),Action|Children|Drama,2010,3
79242,The Kids Are All Right (2010),Comedy|Drama,2010,2
79293,Salt (2010),Action|Thriller,2010,2
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,2009,4
79428,Dinner for Schmucks (2010),Comedy,2010,1
79553,Ip Man 2 (2010),Action,2010,1
79592,The Other Guys (2010),Action|Comedy,2010,2
79695,The Expendables (2010),Action|Adventure|Thriller,2010,3
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,2010,5
80166,The Switch (2010),Comedy|Romance,2010,2
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,2010,5
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller,2010,4
80463,The Social Network (2010),Drama,2010,1
80489,The Town (2010),Crime|Drama|Thriller,2010,3
80549,Easy A (2010),Comedy|Romance,2010,2
80693,It's Kind of a Funny Story (2010),Comedy|Drama,2010,2
80831,Let Me In (2010),Drama|Horror|Mystery,2010,3
80860,Life as We Know It (2010),Comedy|Romance,2010,2
80906,Inside Job (2010),Documentary,2010,1
81156,Jackass 3D (2010),Action|Comedy|Documentary,2010,3
81229,Red (2010),Action|Comedy,2010,2
